Category,ID,X,Y
Gamma,32ab2d1d-5bb7-11ed-8b6b-085bd6358b67,9897,4496
Gamma,32ab2d4a-5bb7-11ed-8864-085bd6358b67,6843,1208
Delta,32ab2d78-5bb7-11ed-b039-085bd6358b67,1693,5613
Gamma,32ab2da8-5bb7-11ed-9307-085bd6358b67,8120,6973
Beta,32ab2dd5-5bb7-11ed-a6c7-085bd6358b67,1837,7588
Alpha,32ab2e03-5bb7-11ed-8f8b-085bd6358b67,2249,3530
Delta,32ab2e30-5bb7-11ed-95ed-085bd6358b67,9050,185
Delta,32ab2e5e-5bb7-11ed-be62-085bd6358b67,4287,8241
Gamma,32ab2e8d-5bb7-11ed-be9b-085bd6358b67,7850,3171
Beta,32ab2ebc-5bb7-11ed-be9c-085bd6358b67,7938,4336
Gamma,32ab2ef5-5bb7-11ed-865b-085bd6358b67,5284,8122
Gamma,32ab2f23-5bb7-11ed-9b7b-085bd6358b67,7259,8605
Alpha,32ab2f51-5bb7-11ed-9802-085bd6358b67,9068,3422
Delta,32ab2f7f-5bb7-11ed-966a-085bd6358b67,5021,7381
Beta,32ab2faf-5bb7-11ed-bc0a-085bd6358b67,3896,5950
Gamma,32ab2fdd-5bb7-11ed-8076-085bd6358b67,2588,8174
Alpha,32ab300f-5bb7-11ed-997e-085bd6358b67,5335,8665
Gamma,32ab303d-5bb7-11ed-be7f-085bd6358b67,9879,1841
Gamma,32ab306b-5bb7-11ed-804e-085bd6358b67,7056,9184
Beta,32ab3099-5bb7-11ed-a4b7-085bd6358b67,1803,404
Delta,32ab30c7-5bb7-11ed-bae1-085bd6358b67,5518,8950
Gamma,32ab30fe-5bb7-11ed-bc47-085bd6358b67,5198,9429
Beta,32ab3131-5bb7-11ed-86fd-085bd6358b67,7194,7918
Gamma,32ab3160-5bb7-11ed-b02d-085bd6358b67,6115,475
Delta,32ab318e-5bb7-11ed-bef7-085bd6358b67,9172,1556
Gamma,32ab31bc-5bb7-11ed-a2b3-085bd6358b67,6758,1159
Beta,32ab31ea-5bb7-11ed-bd2d-085bd6358b67,8856,92
Alpha,32ab3217-5bb7-11ed-a3e4-085bd6358b67,6779,9903
Alpha,32ab3246-5bb7-11ed-9267-085bd6358b67,4500,8432
Alpha,32ab3278-5bb7-11ed-89d4-085bd6358b67,5780,9847
Beta,32ab32a9-5bb7-11ed-80b8-085bd6358b67,3487,9809
Gamma,32ab32d9-5bb7-11ed-b58e-085bd6358b67,3600,6357
Gamma,32ab3312-5bb7-11ed-8c43-085bd6358b67,6106,2410
Alpha,32ab3345-5bb7-11ed-9555-085bd6358b67,89,2670
Delta,32ab3372-5bb7-11ed-8614-085bd6358b67,2563,4067
Beta,32ab33a0-5bb7-11ed-8a7f-085bd6358b67,6594,4652
Gamma,32ab33d7-5bb7-11ed-81f2-085bd6358b67,9907,4348
Alpha,32ab340d-5bb7-11ed-b6cd-085bd6358b67,1108,2067
Delta,32ab343d-5bb7-11ed-9d6f-085bd6358b67,484,5550
Gamma,32ab3478-5bb7-11ed-96a1-085bd6358b67,2391,5757
Gamma,32ab34a9-5bb7-11ed-89f5-085bd6358b67,6745,9216
Delta,32ab34d7-5bb7-11ed-aeeb-085bd6358b67,2019,5976
Beta,32ab3504-5bb7-11ed-8236-085bd6358b67,3196,7340
Gamma,32ab3532-5bb7-11ed-8a1a-085bd6358b67,5332,2284
Alpha,32ab3567-5bb7-11ed-94e3-085bd6358b67,5405,5944
Delta,32ab3593-5bb7-11ed-bf9b-085bd6358b67,4900,3659
Beta,32ab35c1-5bb7-11ed-92db-085bd6358b67,4853,3578
Delta,32ab35ef-5bb7-11ed-8ce6-085bd6358b67,7480,7599
Gamma,32ab361d-5bb7-11ed-b190-085bd6358b67,9980,5722
Alpha,32ab364a-5bb7-11ed-949a-085bd6358b67,9334,5525
Gamma,32ab3678-5bb7-11ed-91a9-085bd6358b67,12,1593
Beta,32ab36a7-5bb7-11ed-bdf6-085bd6358b67,2228,385
Delta,32ab36e1-5bb7-11ed-8aeb-085bd6358b67,3356,5124
Alpha,32ab370f-5bb7-11ed-b362-085bd6358b67,6345,108
Gamma,32ab373b-5bb7-11ed-ba23-085bd6358b67,5175,3049
Gamma,32ab376c-5bb7-11ed-80e0-085bd6358b67,8087,4281
Beta,32ab3799-5bb7-11ed-8a97-085bd6358b67,2247,1388
Beta,32ab37c6-5bb7-11ed-8da6-085bd6358b67,3515,5521
Gamma,32ab37f3-5bb7-11ed-8c63-085bd6358b67,7123,5721
Alpha,32ab3823-5bb7-11ed-990a-085bd6358b67,7610,654
Beta,32ab3853-5bb7-11ed-8fdc-085bd6358b67,1027,8274
Delta,32ab3880-5bb7-11ed-8a6d-085bd6358b67,1440,782
Alpha,32ab38ae-5bb7-11ed-9642-085bd6358b67,6514,4698
Gamma,32ab38dc-5bb7-11ed-b743-085bd6358b67,6164,604
Alpha,32ab390b-5bb7-11ed-83e2-085bd6358b67,2177,8223
Alpha,32ab3939-5bb7-11ed-bc35-085bd6358b67,1823,868
Beta,32ab3967-5bb7-11ed-b98c-085bd6358b67,5558,4015
Alpha,32ab3997-5bb7-11ed-aa78-085bd6358b67,314,976
Beta,32ab39c4-5bb7-11ed-8eea-085bd6358b67,246,8080
Alpha,32ab39f6-5bb7-11ed-b00d-085bd6358b67,7103,6205
Beta,32ab3a25-5bb7-11ed-a961-085bd6358b67,7900,2806
Gamma,32ab3a52-5bb7-11ed-9587-085bd6358b67,5723,153
Gamma,32ab3a80-5bb7-11ed-aebf-085bd6358b67,7268,4276
Alpha,32ab3aae-5bb7-11ed-a382-085bd6358b67,3242,9206
Gamma,32ab3adb-5bb7-11ed-938a-085bd6358b67,3674,5958
Alpha,32ab3b16-5bb7-11ed-a73a-085bd6358b67,2314,6458
Delta,32ab3b46-5bb7-11ed-a021-085bd6358b67,1886,3769
Gamma,32ab3b74-5bb7-11ed-80b6-085bd6358b67,2271,121
Alpha,32ab3ba2-5bb7-11ed-9e27-085bd6358b67,7754,6674
Delta,32ab3bd0-5bb7-11ed-be78-085bd6358b67,2141,5834
Delta,32ab3bfe-5bb7-11ed-b2c9-085bd6358b67,7997,7140
Gamma,32ab3c2e-5bb7-11ed-a52d-085bd6358b67,4432,4611
Beta,32ab3c5d-5bb7-11ed-95a3-085bd6358b67,2182,2897
Alpha,32ab3c8b-5bb7-11ed-a4b6-085bd6358b67,3875,5532
Alpha,32ab3cc3-5bb7-11ed-8586-085bd6358b67,6547,4433
Alpha,32ab3cf1-5bb7-11ed-a859-085bd6358b67,2368,2124
Delta,32ab3d1e-5bb7-11ed-ad88-085bd6358b67,7805,4671
Gamma,32ab3d4c-5bb7-11ed-93b2-085bd6358b67,3298,9691
Alpha,32ab3d7b-5bb7-11ed-babb-085bd6358b67,7076,3370
Delta,32ab3da8-5bb7-11ed-acbd-085bd6358b67,5053,1550
Alpha,32ab3dd6-5bb7-11ed-9317-085bd6358b67,9767,3853
Gamma,32ab3e04-5bb7-11ed-9033-085bd6358b67,5056,7294
Alpha,32ab3e32-5bb7-11ed-a9fd-085bd6358b67,3,5177
Alpha,32ab3e61-5bb7-11ed-942a-085bd6358b67,8368,8843
Gamma,32ab3e9a-5bb7-11ed-ba60-085bd6358b67,1023,5674
Delta,32ab3ec9-5bb7-11ed-b1be-085bd6358b67,3410,4042
Beta,32ab3ef8-5bb7-11ed-ad09-085bd6358b67,6031,1978
Alpha,32ab3f27-5bb7-11ed-a814-085bd6358b67,8055,4692
Gamma,32ab3f56-5bb7-11ed-a97a-085bd6358b67,9891,9333
Delta,32ab3f83-5bb7-11ed-bb0d-085bd6358b67,8370,86
Gamma,32ab3faf-5bb7-11ed-aaa7-085bd6358b67,1839,1799
Alpha,32ab3fde-5bb7-11ed-a4c9-085bd6358b67,3261,3786
Alpha,32ab400c-5bb7-11ed-8104-085bd6358b67,7483,7721
Alpha,32ab403c-5bb7-11ed-b146-085bd6358b67,5608,1037
Alpha,32ab4069-5bb7-11ed-baa6-085bd6358b67,9160,7629
Delta,32ab4097-5bb7-11ed-9e29-085bd6358b67,3341,5723
Beta,32ab40c4-5bb7-11ed-a91c-085bd6358b67,7208,9342
Alpha,32ab40f1-5bb7-11ed-8aae-085bd6358b67,749,2151
Beta,32ab4120-5bb7-11ed-b640-085bd6358b67,8367,7712
Beta,32ab414e-5bb7-11ed-aab4-085bd6358b67,4786,3433
Beta,32ab417b-5bb7-11ed-b0fa-085bd6358b67,6483,108
Delta,32ab41aa-5bb7-11ed-a370-085bd6358b67,7035,7647
Gamma,32ab41d8-5bb7-11ed-8202-085bd6358b67,5935,2916
Delta,32ab4204-5bb7-11ed-bf18-085bd6358b67,7844,6294
Delta,32ab4232-5bb7-11ed-8574-085bd6358b67,3262,7844
Delta,32ab4273-5bb7-11ed-bf5c-085bd6358b67,1755,1353
Beta,32ab42a1-5bb7-11ed-9bca-085bd6358b67,9315,3653
Alpha,32ab42ce-5bb7-11ed-9e87-085bd6358b67,5913,4901
Alpha,32ab4307-5bb7-11ed-816d-085bd6358b67,6819,8281
Beta,32ab4337-5bb7-11ed-917f-085bd6358b67,7502,9969
Gamma,32ab4367-5bb7-11ed-8cf6-085bd6358b67,3805,703
Beta,32ab4396-5bb7-11ed-ae65-085bd6358b67,4179,5321
Beta,32ab43c3-5bb7-11ed-b494-085bd6358b67,8128,5106
Delta,32ab43f0-5bb7-11ed-b8c6-085bd6358b67,4287,7653
Beta,32ab441f-5bb7-11ed-b702-085bd6358b67,8456,1203
Alpha,32ab444e-5bb7-11ed-9eab-085bd6358b67,3874,8689
Alpha,32ab447a-5bb7-11ed-8224-085bd6358b67,5286,6307
Gamma,32ab44a8-5bb7-11ed-bb6e-085bd6358b67,6767,8214
Alpha,32ab44d4-5bb7-11ed-98b5-085bd6358b67,5024,30
Delta,32ab4502-5bb7-11ed-bbc4-085bd6358b67,2828,8637
Delta,32ab4531-5bb7-11ed-82c7-085bd6358b67,2114,1982
Alpha,32ab455e-5bb7-11ed-a486-085bd6358b67,3440,8793
Delta,32ab458d-5bb7-11ed-8e20-085bd6358b67,2382,3806
Beta,32ab45bc-5bb7-11ed-a7df-085bd6358b67,6960,366
Alpha,32ab45e9-5bb7-11ed-8ddb-085bd6358b67,5495,8518
Delta,32ab4618-5bb7-11ed-9c8b-085bd6358b67,8216,1432
Gamma,32ab4645-5bb7-11ed-a60f-085bd6358b67,3134,2198
Gamma,32ab4673-5bb7-11ed-afee-085bd6358b67,1456,1871
Gamma,32ab46a2-5bb7-11ed-b918-085bd6358b67,7168,2622
Gamma,32ab46d1-5bb7-11ed-a447-085bd6358b67,1086,1882
Gamma,32ab46ff-5bb7-11ed-a936-085bd6358b67,6558,2500
Beta,32ab472d-5bb7-11ed-abfe-085bd6358b67,8458,301
Gamma,32ab475c-5bb7-11ed-9a6b-085bd6358b67,4041,3041
Beta,32ab478a-5bb7-11ed-814c-085bd6358b67,2607,6060
Gamma,32ab47be-5bb7-11ed-a97a-085bd6358b67,9197,1849
Beta,32ab47ed-5bb7-11ed-80b5-085bd6358b67,2022,65
Beta,32ab481e-5bb7-11ed-af00-085bd6358b67,9864,6371
Delta,32ab4856-5bb7-11ed-b744-085bd6358b67,2839,5592
Gamma,32ab4883-5bb7-11ed-b2d3-085bd6358b67,5283,9836
Alpha,32ab48b1-5bb7-11ed-9f56-085bd6358b67,7519,4500
Beta,32ab48e0-5bb7-11ed-8a17-085bd6358b67,974,4702
Beta,32ab490f-5bb7-11ed-95a6-085bd6358b67,8523,6479
Delta,32ab493f-5bb7-11ed-8eb7-085bd6358b67,9570,5798
Alpha,32ab496d-5bb7-11ed-96f2-085bd6358b67,8598,9377
Delta,32ab499a-5bb7-11ed-ad25-085bd6358b67,702,7302
Beta,32ab49c8-5bb7-11ed-b0ad-085bd6358b67,3476,524
Beta,32ab49f6-5bb7-11ed-8725-085bd6358b67,825,3841
Delta,32ab4a26-5bb7-11ed-8213-085bd6358b67,64,5995
Alpha,32ab4a54-5bb7-11ed-a854-085bd6358b67,4779,2308
Beta,32ab4a82-5bb7-11ed-8e03-085bd6358b67,2903,3887
Gamma,32ab4ab0-5bb7-11ed-9f91-085bd6358b67,5774,7868
Delta,32ab4aea-5bb7-11ed-9d68-085bd6358b67,734,1566
Beta,32ab4b1a-5bb7-11ed-a5c3-085bd6358b67,6923,2739
Alpha,32ab4b48-5bb7-11ed-be44-085bd6358b67,7901,6278
Delta,32ab4b77-5bb7-11ed-bff6-085bd6358b67,1391,1250
Beta,32ab4ba5-5bb7-11ed-9586-085bd6358b67,4556,6505
Gamma,32ab4bd2-5bb7-11ed-b831-085bd6358b67,7732,6759
Beta,32ab4c03-5bb7-11ed-8afc-085bd6358b67,3057,6587
Delta,32ab4c30-5bb7-11ed-9a36-085bd6358b67,2761,3321
Delta,32ab4c5d-5bb7-11ed-8688-085bd6358b67,3324,1272
Gamma,32ab4c8a-5bb7-11ed-b34c-085bd6358b67,7085,5702
Alpha,32ab4cb7-5bb7-11ed-a2f5-085bd6358b67,6668,1212
Beta,32ab4ce5-5bb7-11ed-ae97-085bd6358b67,1217,5946
Alpha,32ab4d13-5bb7-11ed-84d8-085bd6358b67,5784,1669
Delta,32ab4d42-5bb7-11ed-aeaf-085bd6358b67,5567,1256
Beta,32ab4d71-5bb7-11ed-ba06-085bd6358b67,863,8813
Gamma,32ab4d9d-5bb7-11ed-9070-085bd6358b67,8539,3916
Delta,32ab4dcc-5bb7-11ed-a3f2-085bd6358b67,8301,3044
Alpha,32ab4e0d-5bb7-11ed-9a76-085bd6358b67,3895,6076
Delta,32ab4e3c-5bb7-11ed-a02b-085bd6358b67,4898,390
Delta,32ab4e6a-5bb7-11ed-a20a-085bd6358b67,1040,7519
Delta,32ab4e99-5bb7-11ed-b6c8-085bd6358b67,5883,7445
Beta,32ab4ec8-5bb7-11ed-bc13-085bd6358b67,2660,5545
Gamma,32ab4ef5-5bb7-11ed-9691-085bd6358b67,6493,4594
Beta,32ab4f25-5bb7-11ed-bfec-085bd6358b67,8007,4836
Delta,32ab4f52-5bb7-11ed-bd1a-085bd6358b67,4920,1394
Alpha,32ab4f81-5bb7-11ed-9c1b-085bd6358b67,461,2252
Gamma,32ab4fae-5bb7-11ed-817d-085bd6358b67,3838,5179
Gamma,32ab4fdc-5bb7-11ed-95f1-085bd6358b67,4695,9607
Delta,32ab500a-5bb7-11ed-bfa3-085bd6358b67,5613,2992
Gamma,32ab5039-5bb7-11ed-832b-085bd6358b67,5682,9011
Beta,32ab5067-5bb7-11ed-89b3-085bd6358b67,7715,2739
Gamma,32ab5097-5bb7-11ed-a389-085bd6358b67,6471,3052
Delta,32ab50c4-5bb7-11ed-a551-085bd6358b67,2314,8142
Delta,32ab50f1-5bb7-11ed-9aa7-085bd6358b67,8720,3894
Beta,32ab5120-5bb7-11ed-9b72-085bd6358b67,539,9011
Gamma,32ab514e-5bb7-11ed-8c98-085bd6358b67,6142,4762
Gamma,32ab517c-5bb7-11ed-8780-085bd6358b67,7112,6921
Delta,32ab51aa-5bb7-11ed-aafd-085bd6358b67,9059,242
Gamma,32ab51d8-5bb7-11ed-ba64-085bd6358b67,101,5392
Alpha,32ab5208-5bb7-11ed-8853-085bd6358b67,1684,7289
Gamma,32ab5237-5bb7-11ed-80ea-085bd6358b67,9197,7123
Delta,32ab5267-5bb7-11ed-96cf-085bd6358b67,2578,68
Beta,32ab5294-5bb7-11ed-ab1d-085bd6358b67,5185,3540
Beta,32ab52cf-5bb7-11ed-ba25-085bd6358b67,403,2264
Beta,32ab52fe-5bb7-11ed-94fd-085bd6358b67,6368,7381
Alpha,32ab532c-5bb7-11ed-9c57-085bd6358b67,3592,695
Alpha,32ab535a-5bb7-11ed-a126-085bd6358b67,7119,3145
Delta,32ab538a-5bb7-11ed-8272-085bd6358b67,9756,1827
Gamma,32ab53b7-5bb7-11ed-a877-085bd6358b67,518,8583
Beta,32ab53f2-5bb7-11ed-9529-085bd6358b67,5756,942
Beta,32ab541e-5bb7-11ed-84f5-085bd6358b67,4461,1337
Beta,32ab544c-5bb7-11ed-8cc5-085bd6358b67,9501,6278
Gamma,32ab547b-5bb7-11ed-872a-085bd6358b67,6395,9639
Gamma,32ab54a9-5bb7-11ed-b32b-085bd6358b67,5567,414
Gamma,32ab54d6-5bb7-11ed-a8dd-085bd6358b67,9159,4918
Delta,32ab5504-5bb7-11ed-8044-085bd6358b67,1731,7516
Beta,32ab5532-5bb7-11ed-bc00-085bd6358b67,637,3371
Delta,32ab5561-5bb7-11ed-beb7-085bd6358b67,7515,5036
Delta,32ab558f-5bb7-11ed-ac55-085bd6358b67,1794,2857
Gamma,32ab55be-5bb7-11ed-94d7-085bd6358b67,7415,9342
Beta,32ab55ed-5bb7-11ed-a555-085bd6358b67,4855,4607
Gamma,32ab561e-5bb7-11ed-8a6d-085bd6358b67,4458,1879
Alpha,32ab564c-5bb7-11ed-ab68-085bd6358b67,143,7016
Alpha,32ab5678-5bb7-11ed-91c9-085bd6358b67,419,6862
Delta,32ab56a5-5bb7-11ed-9b5a-085bd6358b67,7223,305
Beta,32ab56d3-5bb7-11ed-a40d-085bd6358b67,1158,4267
Delta,32ab5703-5bb7-11ed-901d-085bd6358b67,9312,1921
Alpha,32ab5730-5bb7-11ed-8207-085bd6358b67,7749,113
Alpha,32ab575e-5bb7-11ed-be0e-085bd6358b67,7023,1234
Beta,32ab578d-5bb7-11ed-ac51-085bd6358b67,3718,6229
Beta,32ab57ba-5bb7-11ed-8721-085bd6358b67,4080,1286
Beta,32ab57e8-5bb7-11ed-a53a-085bd6358b67,5110,3533
Gamma,32ab5815-5bb7-11ed-b436-085bd6358b67,2472,3732
Alpha,32ab5843-5bb7-11ed-bc99-085bd6358b67,8801,8470
Gamma,32ab5871-5bb7-11ed-ac95-085bd6358b67,7979,2665
Delta,32ab589f-5bb7-11ed-9032-085bd6358b67,8315,942
Beta,32ab58cd-5bb7-11ed-9d2a-085bd6358b67,6178,6476
Alpha,32ab58fd-5bb7-11ed-8447-085bd6358b67,6261,4418
Delta,32ab592b-5bb7-11ed-adab-085bd6358b67,7391,7499
Beta,32ab5959-5bb7-11ed-8c52-085bd6358b67,3279,4071
Beta,32ab5993-5bb7-11ed-b07c-085bd6358b67,3159,1750
Alpha,32ab59c2-5bb7-11ed-a256-085bd6358b67,1115,8321
Delta,32ab59f5-5bb7-11ed-b17b-085bd6358b67,8384,4954
Beta,32ab5a22-5bb7-11ed-bb88-085bd6358b67,20,9981
Delta,32ab5a50-5bb7-11ed-842d-085bd6358b67,1827,2461
Alpha,32ab5a7d-5bb7-11ed-b2a0-085bd6358b67,9489,4972
Gamma,32ab5ab5-5bb7-11ed-893d-085bd6358b67,7449,7246
Gamma,32ab5ae7-5bb7-11ed-8e9a-085bd6358b67,5532,4635
Beta,32ab5b19-5bb7-11ed-a6a9-085bd6358b67,6096,4450
Alpha,32ab5b47-5bb7-11ed-8621-085bd6358b67,4341,4685
Alpha,32ab5b74-5bb7-11ed-96ac-085bd6358b67,5396,4680
Delta,32ab5bad-5bb7-11ed-a3f3-085bd6358b67,8706,468
Gamma,32ab5be1-5bb7-11ed-865f-085bd6358b67,4339,7252
Beta,32ab5c0e-5bb7-11ed-818b-085bd6358b67,5691,4146
Alpha,32ab5c3c-5bb7-11ed-b8f7-085bd6358b67,6171,8796
Gamma,32ab5c6c-5bb7-11ed-adba-085bd6358b67,6582,5406
Alpha,32ab5c99-5bb7-11ed-b8da-085bd6358b67,1649,6861
Alpha,32ab5cc9-5bb7-11ed-87da-085bd6358b67,6268,5883
Delta,32ab5cf7-5bb7-11ed-9705-085bd6358b67,8600,2451
Gamma,32ab5d23-5bb7-11ed-9d79-085bd6358b67,678,7418
Gamma,32ab5d52-5bb7-11ed-8090-085bd6358b67,9255,191
Delta,32ab5d8b-5bb7-11ed-b82f-085bd6358b67,6457,5691
Beta,32ab5dba-5bb7-11ed-81bd-085bd6358b67,4618,7433
Alpha,32ab5de9-5bb7-11ed-8eba-085bd6358b67,7621,2980
Gamma,32ab5e17-5bb7-11ed-bcba-085bd6358b67,5847,8845
Alpha,32ab5e45-5bb7-11ed-9af7-085bd6358b67,9645,9386
Delta,32ab5e73-5bb7-11ed-9efd-085bd6358b67,484,9599
Beta,32ab5ea0-5bb7-11ed-a142-085bd6358b67,1578,5032
Delta,32ab5ecd-5bb7-11ed-9914-085bd6358b67,9478,482
Beta,32ab5efc-5bb7-11ed-93de-085bd6358b67,3519,9809
Gamma,32ab5f2b-5bb7-11ed-a4d6-085bd6358b67,2229,4244
Beta,32ab5f58-5bb7-11ed-af7f-085bd6358b67,8872,9333
Gamma,32ab5f94-5bb7-11ed-9d2c-085bd6358b67,8779,1591
Gamma,32ab5fc2-5bb7-11ed-aa99-085bd6358b67,1852,8400
Delta,32ab5ff2-5bb7-11ed-91a6-085bd6358b67,6034,6184
Gamma,32ab6020-5bb7-11ed-a7b5-085bd6358b67,7513,5828
Beta,32ab604e-5bb7-11ed-94e1-085bd6358b67,6970,8395
Alpha,32ab607c-5bb7-11ed-b86a-085bd6358b67,2367,3326
Gamma,32ab60ab-5bb7-11ed-b752-085bd6358b67,9634,1964
Beta,32ab60d8-5bb7-11ed-b277-085bd6358b67,2187,918
Beta,32ab6106-5bb7-11ed-8444-085bd6358b67,8544,5225
Beta,32ab6133-5bb7-11ed-b6c1-085bd6358b67,2561,420
Beta,32ab6162-5bb7-11ed-a98f-085bd6358b67,609,5169
Beta,32ab618f-5bb7-11ed-9631-085bd6358b67,9573,2436
Gamma,32ab61bd-5bb7-11ed-aeda-085bd6358b67,4602,3402
Delta,32ab61ea-5bb7-11ed-89cb-085bd6358b67,7481,1448
Delta,32ab621a-5bb7-11ed-878b-085bd6358b67,2478,6972
Gamma,32ab6249-5bb7-11ed-9978-085bd6358b67,2393,8830
Delta,32ab6281-5bb7-11ed-a73d-085bd6358b67,2733,9594
Alpha,32ab62af-5bb7-11ed-8aaf-085bd6358b67,995,5468
Delta,32ab62de-5bb7-11ed-b8fc-085bd6358b67,139,5650
Beta,32ab630c-5bb7-11ed-bf15-085bd6358b67,2647,4065
Delta,32ab633b-5bb7-11ed-a6f2-085bd6358b67,957,641
Alpha,32ab6368-5bb7-11ed-9f55-085bd6358b67,9098,4699
Delta,32ab6395-5bb7-11ed-98ef-085bd6358b67,3704,2693
Alpha,32ab63c6-5bb7-11ed-b614-085bd6358b67,979,902
Beta,32ab6dcb-5bb7-11ed-98c9-085bd6358b67,6248,209
Beta,32ab6e01-5bb7-11ed-9059-085bd6358b67,8402,548
Beta,32ab6e2f-5bb7-11ed-aad7-085bd6358b67,9360,4289
Alpha,32ab6e5d-5bb7-11ed-bfba-085bd6358b67,6706,3903
Gamma,32ab6e8a-5bb7-11ed-8822-085bd6358b67,7104,8012
Gamma,32ab6eb8-5bb7-11ed-895b-085bd6358b67,3262,2
Delta,32ab6ee6-5bb7-11ed-9b27-085bd6358b67,6900,2310
Beta,32ab6f1f-5bb7-11ed-8c34-085bd6358b67,5793,68
Delta,32ab6f4c-5bb7-11ed-9a72-085bd6358b67,9762,6724
Alpha,32ab6f79-5bb7-11ed-8860-085bd6358b67,2293,3225
Gamma,32ab6fa6-5bb7-11ed-bdae-085bd6358b67,2838,7071
Beta,32ab6fd5-5bb7-11ed-ae48-085bd6358b67,2960,1478
Alpha,32ab7003-5bb7-11ed-948f-085bd6358b67,6497,7593
Alpha,32ab702f-5bb7-11ed-a742-085bd6358b67,3871,6239
Delta,32ab705f-5bb7-11ed-9cd5-085bd6358b67,32,3099
Beta,32ab708e-5bb7-11ed-88bb-085bd6358b67,4727,895
Gamma,32ab70ba-5bb7-11ed-9b06-085bd6358b67,19,314
Beta,32ab70e8-5bb7-11ed-85bd-085bd6358b67,191,6097
Gamma,32ab7117-5bb7-11ed-9a10-085bd6358b67,9406,6174
Gamma,32ab7145-5bb7-11ed-862f-085bd6358b67,4920,3841
Beta,32ab7172-5bb7-11ed-b232-085bd6358b67,1927,2891
Gamma,32ab719f-5bb7-11ed-8ed0-085bd6358b67,9674,3679
Gamma,32ab71cc-5bb7-11ed-9cf9-085bd6358b67,6553,3399
Alpha,32ab71fa-5bb7-11ed-bb1f-085bd6358b67,2726,1386
Beta,32ab7228-5bb7-11ed-98a4-085bd6358b67,9977,6500
Gamma,32ab7255-5bb7-11ed-9f13-085bd6358b67,1634,3238
Delta,32ab7283-5bb7-11ed-8ee6-085bd6358b67,2079,4295
Beta,32ab72b1-5bb7-11ed-9a67-085bd6358b67,9951,9755
Delta,32ab72de-5bb7-11ed-8d1c-085bd6358b67,2508,2164
Delta,32ab730b-5bb7-11ed-8df7-085bd6358b67,3565,5915
Alpha,32ab7339-5bb7-11ed-a770-085bd6358b67,8499,1590
Delta,32ab7367-5bb7-11ed-b7c4-085bd6358b67,7248,6283
Gamma,32ab7395-5bb7-11ed-a9eb-085bd6358b67,1249,8889
Gamma,32ab73c2-5bb7-11ed-aabc-085bd6358b67,1130,5510
Alpha,32ab73ee-5bb7-11ed-b617-085bd6358b67,4993,1701
Gamma,32ab741b-5bb7-11ed-8223-085bd6358b67,3817,7177
Delta,32ab7448-5bb7-11ed-987a-085bd6358b67,7112,2292
Gamma,32ab7483-5bb7-11ed-b2f4-085bd6358b67,885,9488
Beta,32ab74b2-5bb7-11ed-961c-085bd6358b67,1808,2422
Gamma,32ab74f4-5bb7-11ed-8579-085bd6358b67,7468,534
Gamma,32ab7523-5bb7-11ed-a74d-085bd6358b67,7859,9913
Delta,32ab7550-5bb7-11ed-94cb-085bd6358b67,4276,6655
Delta,32ab757e-5bb7-11ed-bce4-085bd6358b67,6571,5819
Gamma,32ab75ab-5bb7-11ed-920c-085bd6358b67,6116,5436
Beta,32ab75d7-5bb7-11ed-b18b-085bd6358b67,8099,3842
Beta,32ab7603-5bb7-11ed-adab-085bd6358b67,6067,8680
Delta,32ab7631-5bb7-11ed-a187-085bd6358b67,9447,9648
Delta,32ab7660-5bb7-11ed-907d-085bd6358b67,5060,7497
Alpha,32ab768e-5bb7-11ed-a954-085bd6358b67,6762,4661
Beta,32ab76c9-5bb7-11ed-aad4-085bd6358b67,7607,7507
Gamma,32ab76fe-5bb7-11ed-8f08-085bd6358b67,9383,4964
Alpha,32ab772e-5bb7-11ed-a989-085bd6358b67,1089,2895
Gamma,32ab775d-5bb7-11ed-96f6-085bd6358b67,3958,8957
Beta,32ab778c-5bb7-11ed-b033-085bd6358b67,1283,7898
Alpha,32ab77b9-5bb7-11ed-9b9f-085bd6358b67,6465,4974
Beta,32ab77e5-5bb7-11ed-8a32-085bd6358b67,9537,568
Delta,32ab7811-5bb7-11ed-9aac-085bd6358b67,2783,7522
Alpha,32ab783f-5bb7-11ed-90a7-085bd6358b67,5840,3310
Beta,32ab786c-5bb7-11ed-90c2-085bd6358b67,6949,8944
Delta,32ab789b-5bb7-11ed-9690-085bd6358b67,9102,1954
Gamma,32ab78c9-5bb7-11ed-865a-085bd6358b67,5314,2129
Beta,32ab78f5-5bb7-11ed-b713-085bd6358b67,9413,9287
Alpha,32ab7922-5bb7-11ed-afdf-085bd6358b67,9055,5559
Beta,32ab794f-5bb7-11ed-be29-085bd6358b67,5042,1028
Beta,32ab797b-5bb7-11ed-966e-085bd6358b67,6386,9332
Alpha,32ab79a9-5bb7-11ed-b680-085bd6358b67,4986,4544
Gamma,32ab79d7-5bb7-11ed-b043-085bd6358b67,6093,8936
Delta,32ab7a05-5bb7-11ed-9e38-085bd6358b67,6265,4446
Delta,32ab7a33-5bb7-11ed-a0bd-085bd6358b67,7404,4809
Alpha,32ab7a5f-5bb7-11ed-b01a-085bd6358b67,8066,2673
Delta,32ab7a9c-5bb7-11ed-9d42-085bd6358b67,1682,5053
Alpha,32ab7acc-5bb7-11ed-95f8-085bd6358b67,2646,6542
