Category,ID,X,Y
Delta,1c909a64-5bf7-11ed-a19b-085bd6358b67,6264,5293
Beta,1c909b01-5bf7-11ed-981e-085bd6358b67,1270,6610
Beta,1c909b9d-5bf7-11ed-92cb-085bd6358b67,3754,6428
Alpha,1c909c35-5bf7-11ed-8944-085bd6358b67,9084,5201
Beta,1c909ccf-5bf7-11ed-8fb0-085bd6358b67,7506,342
Delta,1c909d66-5bf7-11ed-ab41-085bd6358b67,7385,9246
Gamma,1c909e05-5bf7-11ed-8078-085bd6358b67,9030,1967
Gamma,1c909e9d-5bf7-11ed-9118-085bd6358b67,8018,3973
Alpha,1c909f36-5bf7-11ed-bc4d-085bd6358b67,7858,9954
Delta,1c909fd6-5bf7-11ed-8faf-085bd6358b67,6535,5405
Alpha,1c90a06f-5bf7-11ed-902e-085bd6358b67,5591,3710
Gamma,1c90a10c-5bf7-11ed-8249-085bd6358b67,5478,8077
Beta,1c90a1a8-5bf7-11ed-9c5b-085bd6358b67,9773,5516
Beta,1c90a245-5bf7-11ed-89ea-085bd6358b67,1988,4074
Gamma,1c90a2ec-5bf7-11ed-9430-085bd6358b67,1374,974
Gamma,1c90a387-5bf7-11ed-9332-085bd6358b67,6455,3711
Delta,1c90a41f-5bf7-11ed-9888-085bd6358b67,7213,2993
Delta,1c90a4c5-5bf7-11ed-b1d4-085bd6358b67,7875,3481
Gamma,1c90a55e-5bf7-11ed-82d7-085bd6358b67,5393,4699
Gamma,1c90a5f9-5bf7-11ed-a02f-085bd6358b67,9310,7048
Beta,1c90a693-5bf7-11ed-95bf-085bd6358b67,8074,5661
Alpha,1c90a730-5bf7-11ed-94d4-085bd6358b67,7668,7991
Gamma,1c90a7c9-5bf7-11ed-8a5f-085bd6358b67,329,1709
Alpha,1c90a862-5bf7-11ed-9a3a-085bd6358b67,7631,5980
Beta,1c90a8fd-5bf7-11ed-962b-085bd6358b67,5923,9045
Alpha,1c90a999-5bf7-11ed-a5c4-085bd6358b67,7441,4671
Delta,1c90aa4c-5bf7-11ed-b6f6-085bd6358b67,9129,5183
Beta,1c90aaee-5bf7-11ed-b550-085bd6358b67,1076,1208
Gamma,1c90ab86-5bf7-11ed-b3de-085bd6358b67,3972,5181
Beta,1c90ac23-5bf7-11ed-8087-085bd6358b67,4232,7466
Delta,1c90acc1-5bf7-11ed-b383-085bd6358b67,4743,8775
Delta,1c90ad5c-5bf7-11ed-8b95-085bd6358b67,4595,4119
Beta,1c90ae05-5bf7-11ed-9e1e-085bd6358b67,5012,5827
Alpha,1c90aea7-5bf7-11ed-a74f-085bd6358b67,9835,6741
Beta,1c90af41-5bf7-11ed-90d9-085bd6358b67,3271,3268
Alpha,1c90afdd-5bf7-11ed-b021-085bd6358b67,9997,8856
Gamma,1c90b078-5bf7-11ed-9e4c-085bd6358b67,431,6955
Alpha,1c90b112-5bf7-11ed-9fc3-085bd6358b67,4918,4222
Gamma,1c90b1ad-5bf7-11ed-b63e-085bd6358b67,8798,1183
Alpha,1c90b249-5bf7-11ed-8d1a-085bd6358b67,506,3334
Beta,1c90b2ef-5bf7-11ed-abeb-085bd6358b67,9372,3171
Gamma,1c90b388-5bf7-11ed-a862-085bd6358b67,3154,5284
Alpha,1c90b422-5bf7-11ed-9951-085bd6358b67,5941,4845
Alpha,1c90b4ba-5bf7-11ed-8861-085bd6358b67,9264,162
Alpha,1c90b556-5bf7-11ed-a934-085bd6358b67,9663,8645
Gamma,1c90b5f3-5bf7-11ed-8207-085bd6358b67,6518,1927
Gamma,1c90b68f-5bf7-11ed-a439-085bd6358b67,1522,6927
Beta,1c90b72e-5bf7-11ed-8e10-085bd6358b67,279,476
Alpha,1c90b7db-5bf7-11ed-a9fe-085bd6358b67,429,1169
Beta,1c90b883-5bf7-11ed-bb0e-085bd6358b67,9412,3377
Alpha,1c90b91f-5bf7-11ed-b58e-085bd6358b67,2219,5216
Delta,1c90b9c1-5bf7-11ed-8ef5-085bd6358b67,1996,2907
Delta,1c90ba62-5bf7-11ed-bdf0-085bd6358b67,7712,8292
Delta,1c90bafd-5bf7-11ed-a8df-085bd6358b67,7171,417
Delta,1c90bb96-5bf7-11ed-8038-085bd6358b67,337,4237
Alpha,1c90bc2e-5bf7-11ed-a7c1-085bd6358b67,3010,374
Gamma,1c90bcc9-5bf7-11ed-a561-085bd6358b67,1273,9110
Delta,1c90bd73-5bf7-11ed-b473-085bd6358b67,5375,1794
Alpha,1c90be0f-5bf7-11ed-a1f2-085bd6358b67,7643,7232
Alpha,1c90beac-5bf7-11ed-9d62-085bd6358b67,8403,2662
Delta,1c90bf46-5bf7-11ed-827a-085bd6358b67,5472,5424
Delta,1c90bfe4-5bf7-11ed-98c7-085bd6358b67,4406,9566
Beta,1c90c081-5bf7-11ed-a71b-085bd6358b67,1677,2285
Delta,1c90c11a-5bf7-11ed-a5e8-085bd6358b67,387,4525
Alpha,1c90c1b3-5bf7-11ed-8d3a-085bd6358b67,6284,7458
Beta,1c90c24d-5bf7-11ed-858f-085bd6358b67,3202,3762
Gamma,1c90c2e6-5bf7-11ed-b8b6-085bd6358b67,6233,2943
Delta,1c90c383-5bf7-11ed-85c4-085bd6358b67,5104,8893
Beta,1c90c41f-5bf7-11ed-9858-085bd6358b67,4128,788
Alpha,1c90c4b8-5bf7-11ed-9d80-085bd6358b67,7244,6545
Delta,1c90c553-5bf7-11ed-9144-085bd6358b67,9362,3060
Alpha,1c90c5eb-5bf7-11ed-9a4e-085bd6358b67,1365,9959
Delta,1c90c686-5bf7-11ed-a6a7-085bd6358b67,198,759
Gamma,1c90c71e-5bf7-11ed-85cb-085bd6358b67,7247,3928
Alpha,1c90c7b9-5bf7-11ed-9e0a-085bd6358b67,6836,8750
Beta,1c90c85b-5bf7-11ed-8250-085bd6358b67,9043,3817
Alpha,1c90c8f3-5bf7-11ed-970e-085bd6358b67,7882,8335
Gamma,1c90c98d-5bf7-11ed-b57e-085bd6358b67,8768,257
Gamma,1c90ca25-5bf7-11ed-81ad-085bd6358b67,3816,6051
Delta,1c90cabf-5bf7-11ed-b5fa-085bd6358b67,2445,2646
Delta,1c90cb73-5bf7-11ed-aba5-085bd6358b67,3974,4549
Alpha,1c90cc12-5bf7-11ed-b169-085bd6358b67,1223,1614
Gamma,1c90ccaf-5bf7-11ed-849d-085bd6358b67,2117,7329
Alpha,1c90cd49-5bf7-11ed-880b-085bd6358b67,2635,3145
Delta,1c90cde3-5bf7-11ed-ae3b-085bd6358b67,464,3742
Alpha,1c90ce80-5bf7-11ed-9586-085bd6358b67,3667,744
Delta,1c90cf1f-5bf7-11ed-bed9-085bd6358b67,1442,8019
Gamma,1c90cfbc-5bf7-11ed-9368-085bd6358b67,4109,7833
Gamma,1c90d059-5bf7-11ed-8721-085bd6358b67,5203,3202
Beta,1c90d0fd-5bf7-11ed-b9c3-085bd6358b67,2517,7054
Delta,1c90d19c-5bf7-11ed-81bc-085bd6358b67,1956,2424
Alpha,1c90d239-5bf7-11ed-8e1b-085bd6358b67,3834,6728
Alpha,1c90d2d5-5bf7-11ed-81f7-085bd6358b67,5629,9351
Beta,1c90d371-5bf7-11ed-8fde-085bd6358b67,1499,9408
Alpha,1c90d40a-5bf7-11ed-a93e-085bd6358b67,1649,291
Delta,1c90d4a4-5bf7-11ed-813c-085bd6358b67,8426,8977
Delta,1c90d53e-5bf7-11ed-9c14-085bd6358b67,6845,1019
Beta,1c90d5e0-5bf7-11ed-859b-085bd6358b67,6184,8497
Alpha,1c90d67a-5bf7-11ed-9ce7-085bd6358b67,1926,7021
Beta,1c90d727-5bf7-11ed-8663-085bd6358b67,5646,6561
Delta,1c90d7c6-5bf7-11ed-aea9-085bd6358b67,9089,8207
Gamma,1c90d860-5bf7-11ed-85f2-085bd6358b67,2066,533
Alpha,1c90d8fb-5bf7-11ed-a530-085bd6358b67,4732,9092
Beta,1c90d99b-5bf7-11ed-a599-085bd6358b67,7939,104
Gamma,1c90da37-5bf7-11ed-a4ef-085bd6358b67,7979,1639
Beta,1c90dad5-5bf7-11ed-8fd2-085bd6358b67,7045,7069
Beta,1c90db70-5bf7-11ed-b999-085bd6358b67,943,2659
Delta,1c90dc08-5bf7-11ed-920e-085bd6358b67,6359,908
Beta,1c90dc9f-5bf7-11ed-9bc4-085bd6358b67,2486,881
Alpha,1c90dd3a-5bf7-11ed-bdb7-085bd6358b67,7781,9323
Alpha,1c90ddd4-5bf7-11ed-8e2b-085bd6358b67,6036,3809
Gamma,1c90de6c-5bf7-11ed-baa8-085bd6358b67,5435,2234
Alpha,1c90df12-5bf7-11ed-a920-085bd6358b67,9011,8866
Delta,1c90dfab-5bf7-11ed-a8bb-085bd6358b67,8188,536
Delta,1c90e043-5bf7-11ed-bcae-085bd6358b67,3648,9580
Beta,1c90e0e1-5bf7-11ed-ae4e-085bd6358b67,2386,2770
Alpha,1c90e17a-5bf7-11ed-a4c2-085bd6358b67,3061,3813
Gamma,1c90e216-5bf7-11ed-bccc-085bd6358b67,9526,1294
Gamma,1c90e2b3-5bf7-11ed-8144-085bd6358b67,7523,7187
Alpha,1c90e350-5bf7-11ed-8f16-085bd6358b67,6890,3182
Gamma,1c90e3eb-5bf7-11ed-9559-085bd6358b67,8857,775
Gamma,1c90e486-5bf7-11ed-a2d9-085bd6358b67,5111,8343
Gamma,1c90e521-5bf7-11ed-a7c5-085bd6358b67,7097,4931
Gamma,1c90e5b8-5bf7-11ed-bd9f-085bd6358b67,4012,9477
Gamma,1c90e652-5bf7-11ed-9e5b-085bd6358b67,268,1394
Beta,1c90e6eb-5bf7-11ed-a2b7-085bd6358b67,3530,9452
Gamma,1c90e784-5bf7-11ed-ba34-085bd6358b67,9407,1388
Beta,1c90e81f-5bf7-11ed-8830-085bd6358b67,5244,6027
Gamma,1c90e8bc-5bf7-11ed-9849-085bd6358b67,7325,2230
Delta,1c90e956-5bf7-11ed-95b1-085bd6358b67,2448,9490
Delta,1c90e9f1-5bf7-11ed-968e-085bd6358b67,8900,7000
Beta,1c90ea8c-5bf7-11ed-98b9-085bd6358b67,5483,6597
Alpha,1c90eb34-5bf7-11ed-b9e5-085bd6358b67,6764,2495
Gamma,1c90ebd2-5bf7-11ed-913f-085bd6358b67,961,5786
Delta,1c90ec6c-5bf7-11ed-b56a-085bd6358b67,454,2706
Beta,1c90ed07-5bf7-11ed-9e4d-085bd6358b67,9968,6795
Beta,1c90eda0-5bf7-11ed-bcae-085bd6358b67,4027,6268
Delta,1c90ee3a-5bf7-11ed-b8b6-085bd6358b67,2641,4656
Delta,1c90eed4-5bf7-11ed-a8d8-085bd6358b67,2640,3988
Gamma,1c90ef6d-5bf7-11ed-9140-085bd6358b67,3357,1177
Alpha,1c90f006-5bf7-11ed-b686-085bd6358b67,9057,3441
Beta,1c90f0ad-5bf7-11ed-8d96-085bd6358b67,4914,4161
Alpha,1c90f14a-5bf7-11ed-8571-085bd6358b67,129,9809
Alpha,1c90f1ed-5bf7-11ed-90be-085bd6358b67,4761,5544
Gamma,1c90f288-5bf7-11ed-a986-085bd6358b67,7879,9578
Alpha,1c90f323-5bf7-11ed-bc97-085bd6358b67,8490,1373
Beta,1c90f3bd-5bf7-11ed-ad2b-085bd6358b67,8171,2480
Gamma,1c90f454-5bf7-11ed-b204-085bd6358b67,2077,6219
Delta,1c90f4ed-5bf7-11ed-b92f-085bd6358b67,1928,3488
Alpha,1c90f587-5bf7-11ed-b6cc-085bd6358b67,5699,3684
Alpha,1c90f61f-5bf7-11ed-b6cd-085bd6358b67,4539,6417
Delta,1c90f6b8-5bf7-11ed-83c5-085bd6358b67,9499,5793
Gamma,1c90f750-5bf7-11ed-9c49-085bd6358b67,4449,667
Gamma,1c90f7ee-5bf7-11ed-9a02-085bd6358b67,6853,3548
Beta,1c90f887-5bf7-11ed-afa6-085bd6358b67,6322,2930
Beta,1c90f921-5bf7-11ed-89ec-085bd6358b67,8182,6157
Gamma,1c90f9c0-5bf7-11ed-b821-085bd6358b67,3197,8
Gamma,1c90fa5a-5bf7-11ed-9740-085bd6358b67,6431,5312
Delta,1c90faf7-5bf7-11ed-a96b-085bd6358b67,6791,5667
Delta,1c90fb91-5bf7-11ed-a8e5-085bd6358b67,712,3938
Gamma,1c90fc2d-5bf7-11ed-8d73-085bd6358b67,8550,5152
Gamma,1c90fcc4-5bf7-11ed-a6c7-085bd6358b67,7330,6722
Gamma,1c90fd5e-5bf7-11ed-993c-085bd6358b67,4765,2050
Gamma,1c90fdf9-5bf7-11ed-94c9-085bd6358b67,731,5138
Gamma,1c90fe94-5bf7-11ed-acd8-085bd6358b67,3200,5430
Alpha,1c90ff34-5bf7-11ed-a8ce-085bd6358b67,2711,1403
Gamma,1c90ffcd-5bf7-11ed-94ff-085bd6358b67,4879,8791
Alpha,1c910068-5bf7-11ed-befe-085bd6358b67,8731,5158
Delta,1c910101-5bf7-11ed-a5bb-085bd6358b67,1404,315
Delta,1c910198-5bf7-11ed-a604-085bd6358b67,6749,3706
Delta,1c910236-5bf7-11ed-8d01-085bd6358b67,6549,5717
Beta,1c9102d3-5bf7-11ed-8479-085bd6358b67,2531,5206
Delta,1c91036c-5bf7-11ed-8cac-085bd6358b67,4664,498
Beta,1c910407-5bf7-11ed-945a-085bd6358b67,8875,9221
Delta,1c9104a7-5bf7-11ed-95aa-085bd6358b67,3182,1036
Beta,1c910555-5bf7-11ed-a8e9-085bd6358b67,1748,8419
Delta,1c9105ef-5bf7-11ed-96da-085bd6358b67,6297,7158
Delta,1c91068b-5bf7-11ed-b6bb-085bd6358b67,3757,7754
Delta,1c910726-5bf7-11ed-bd0a-085bd6358b67,7709,9532
Alpha,1c9107c4-5bf7-11ed-9c79-085bd6358b67,1725,7656
Delta,1c91085e-5bf7-11ed-b9d2-085bd6358b67,2359,9518
Beta,1c9108fb-5bf7-11ed-9c2e-085bd6358b67,6714,8709
Beta,1c910998-5bf7-11ed-8e4d-085bd6358b67,1428,9151
Beta,1c910a33-5bf7-11ed-96b2-085bd6358b67,8073,3881
Delta,1c910b47-5bf7-11ed-b677-085bd6358b67,2962,3459
Delta,1c910c09-5bf7-11ed-9f5a-085bd6358b67,1945,3443
Alpha,1c910ca4-5bf7-11ed-bcd5-085bd6358b67,1964,2414
Alpha,1c910d43-5bf7-11ed-be74-085bd6358b67,2234,2120
Gamma,1c910de0-5bf7-11ed-aeca-085bd6358b67,8388,9632
Delta,1c910e7d-5bf7-11ed-ba34-085bd6358b67,378,1982
Delta,1c910f1e-5bf7-11ed-b4d8-085bd6358b67,8011,1242
Gamma,1c910fba-5bf7-11ed-ae9c-085bd6358b67,687,3935
Gamma,1c911067-5bf7-11ed-9396-085bd6358b67,2285,2425
Delta,1c911108-5bf7-11ed-a05c-085bd6358b67,1142,4032
Alpha,1c9111a4-5bf7-11ed-8458-085bd6358b67,3633,8149
Beta,1c911244-5bf7-11ed-8fc4-085bd6358b67,3765,807
Alpha,1c9112df-5bf7-11ed-bd06-085bd6358b67,7703,9881
Delta,1c911379-5bf7-11ed-afe0-085bd6358b67,3946,6986
Gamma,1c911413-5bf7-11ed-acd2-085bd6358b67,8665,2465
Beta,1c911b2c-5bf7-11ed-b95e-085bd6358b67,6831,3380
Beta,1c911c0a-5bf7-11ed-9288-085bd6358b67,4147,5560
Delta,1c911cb7-5bf7-11ed-943c-085bd6358b67,4554,7250
Beta,1c911d57-5bf7-11ed-924f-085bd6358b67,3534,7804
Alpha,1c911df3-5bf7-11ed-abd2-085bd6358b67,5990,9763
Gamma,1c911e8f-5bf7-11ed-bc3a-085bd6358b67,566,2503
Alpha,1c911f2c-5bf7-11ed-9f5e-085bd6358b67,8494,1942
Beta,1c912041-5bf7-11ed-9364-085bd6358b67,1862,6955
Beta,1c9120de-5bf7-11ed-9c22-085bd6358b67,2972,7928
Delta,1c912176-5bf7-11ed-a582-085bd6358b67,1922,1788
Delta,1c91220e-5bf7-11ed-9e47-085bd6358b67,5884,9123
Alpha,1c9122a7-5bf7-11ed-a6fe-085bd6358b67,1492,2833
Alpha,1c912348-5bf7-11ed-aa62-085bd6358b67,4815,4530
Gamma,1c9123e3-5bf7-11ed-9c0c-085bd6358b67,8392,591
Gamma,1c91247c-5bf7-11ed-b782-085bd6358b67,4643,899
Alpha,1c912517-5bf7-11ed-9a10-085bd6358b67,9321,2373
Gamma,1c9125b6-5bf7-11ed-bae2-085bd6358b67,9160,8714
Delta,1c912664-5bf7-11ed-99a4-085bd6358b67,505,8783
Alpha,1c912704-5bf7-11ed-9d39-085bd6358b67,7952,4132
Gamma,1c9127a1-5bf7-11ed-ac6e-085bd6358b67,4269,1246
Beta,1c91283a-5bf7-11ed-8020-085bd6358b67,5856,628
Delta,1c9128db-5bf7-11ed-aa8f-085bd6358b67,8810,8231
Alpha,1c912a47-5bf7-11ed-887c-085bd6358b67,4179,485
Alpha,1c912ae7-5bf7-11ed-8560-085bd6358b67,9020,84
Delta,1c912b84-5bf7-11ed-8db9-085bd6358b67,5335,2113
Delta,1c912c23-5bf7-11ed-80ed-085bd6358b67,842,8782
Alpha,1c912cbe-5bf7-11ed-bf91-085bd6358b67,4375,288
Delta,1c912d6b-5bf7-11ed-8d8b-085bd6358b67,3811,4243
Gamma,1c912e0f-5bf7-11ed-9975-085bd6358b67,9911,2017
Alpha,1c912eae-5bf7-11ed-88da-085bd6358b67,468,3713
Gamma,1c912f4b-5bf7-11ed-9e72-085bd6358b67,515,457
Beta,1c912fe9-5bf7-11ed-9e3c-085bd6358b67,7539,956
Gamma,1c913084-5bf7-11ed-8079-085bd6358b67,2285,7418
Gamma,1c913123-5bf7-11ed-bdd1-085bd6358b67,620,4921
Beta,1c9131c0-5bf7-11ed-947b-085bd6358b67,9832,8819
Beta,1c91325e-5bf7-11ed-8c7f-085bd6358b67,4796,5190
Beta,1c9132fd-5bf7-11ed-a3c6-085bd6358b67,8065,1758
Beta,1c913398-5bf7-11ed-a441-085bd6358b67,6496,4813
Alpha,1c913436-5bf7-11ed-9989-085bd6358b67,225,5723
Gamma,1c9134df-5bf7-11ed-a07a-085bd6358b67,9469,7624
Gamma,1c913580-5bf7-11ed-966c-085bd6358b67,1976,4615
Delta,1c91361d-5bf7-11ed-b587-085bd6358b67,4228,6826
Gamma,1c9136ba-5bf7-11ed-a9d7-085bd6358b67,4539,6809
Alpha,1c913759-5bf7-11ed-be10-085bd6358b67,8883,8476
Beta,1c9137f1-5bf7-11ed-b2e4-085bd6358b67,1629,9671
Beta,1c91388c-5bf7-11ed-90ec-085bd6358b67,7235,4094
Beta,1c913929-5bf7-11ed-8a4e-085bd6358b67,8464,1668
Delta,1c9139c4-5bf7-11ed-afd4-085bd6358b67,6135,246
Delta,1c913a5f-5bf7-11ed-89f2-085bd6358b67,4007,514
Beta,1c913afa-5bf7-11ed-8211-085bd6358b67,1790,5308
Beta,1c913bba-5bf7-11ed-b51f-085bd6358b67,8953,6656
Gamma,1c913cfa-5bf7-11ed-90b7-085bd6358b67,7837,8699
Delta,1c913e0f-5bf7-11ed-842e-085bd6358b67,5780,1181
Delta,1c913eff-5bf7-11ed-85e2-085bd6358b67,3889,4867
Alpha,1c913fed-5bf7-11ed-99df-085bd6358b67,99,4097
Delta,1c9140e2-5bf7-11ed-aaa5-085bd6358b67,4012,8008
Alpha,1c914186-5bf7-11ed-bf36-085bd6358b67,3274,2057
Gamma,1c91421f-5bf7-11ed-918e-085bd6358b67,8434,6870
Alpha,1c9142b7-5bf7-11ed-bbe8-085bd6358b67,9614,480
Alpha,1c914353-5bf7-11ed-8be3-085bd6358b67,9430,590
Beta,1c9143f5-5bf7-11ed-9ab9-085bd6358b67,8808,7031
Beta,1c914495-5bf7-11ed-969c-085bd6358b67,4174,1794
Delta,1c914544-5bf7-11ed-bda5-085bd6358b67,193,8951
Alpha,1c9145ef-5bf7-11ed-9b4a-085bd6358b67,4933,3477
Delta,1c91468b-5bf7-11ed-8c4d-085bd6358b67,2340,17
Beta,1c914726-5bf7-11ed-88ab-085bd6358b67,478,3998
Beta,1c9147c3-5bf7-11ed-a2cd-085bd6358b67,9116,9813
Alpha,1c91485c-5bf7-11ed-8c75-085bd6358b67,7811,6988
Delta,1c9148f8-5bf7-11ed-9b6b-085bd6358b67,9058,4838
Delta,1c914991-5bf7-11ed-89e7-085bd6358b67,5799,8718
Gamma,1c914a50-5bf7-11ed-9132-085bd6358b67,7733,5299
Beta,1c914b01-5bf7-11ed-b882-085bd6358b67,7157,1498
Beta,1c914ba7-5bf7-11ed-9d82-085bd6358b67,5941,2146
Delta,1c914c48-5bf7-11ed-8b20-085bd6358b67,1583,4957
Gamma,1c914cf1-5bf7-11ed-b824-085bd6358b67,9425,3424
Gamma,1c914d8d-5bf7-11ed-a035-085bd6358b67,875,5608
Beta,1c914e28-5bf7-11ed-81f9-085bd6358b67,5882,7089
Delta,1c914ec5-5bf7-11ed-bef0-085bd6358b67,6113,9746
Delta,1c914f5d-5bf7-11ed-bff6-085bd6358b67,2334,6219
Beta,1c914ff5-5bf7-11ed-97e4-085bd6358b67,567,4847
Beta,1c91508f-5bf7-11ed-90f0-085bd6358b67,1997,8417
Delta,1c91512a-5bf7-11ed-bba6-085bd6358b67,5665,2043
Delta,1c9151c6-5bf7-11ed-afd3-085bd6358b67,154,9386
Delta,1c91525f-5bf7-11ed-85a3-085bd6358b67,7182,9410
Beta,1c9152fb-5bf7-11ed-b0cd-085bd6358b67,9417,9704
Alpha,1c915399-5bf7-11ed-b82e-085bd6358b67,9226,6556
Beta,1c915435-5bf7-11ed-ae94-085bd6358b67,2121,9184
Delta,1c9154db-5bf7-11ed-99a2-085bd6358b67,8025,1165
Delta,1c91557e-5bf7-11ed-81fa-085bd6358b67,6520,4926
Beta,1c915620-5bf7-11ed-8d54-085bd6358b67,8179,5236
Beta,1c9156bb-5bf7-11ed-b667-085bd6358b67,8558,5868
Gamma,1c915754-5bf7-11ed-a511-085bd6358b67,5221,627
Gamma,1c9157ed-5bf7-11ed-a9e1-085bd6358b67,4449,4645
Beta,1c915889-5bf7-11ed-a5b0-085bd6358b67,6687,690
Alpha,1c915921-5bf7-11ed-94a1-085bd6358b67,5691,2903
Beta,1c9159ba-5bf7-11ed-a55f-085bd6358b67,318,7626
Gamma,1c915a55-5bf7-11ed-872a-085bd6358b67,2782,8794
Beta,1c915aed-5bf7-11ed-8da4-085bd6358b67,7657,2769
Alpha,1c915b8c-5bf7-11ed-b79f-085bd6358b67,5896,8864
Alpha,1c915c2a-5bf7-11ed-acff-085bd6358b67,8081,9373
Gamma,1c915ccf-5bf7-11ed-835e-085bd6358b67,3891,1792
Delta,1c915d77-5bf7-11ed-8e59-085bd6358b67,4744,657
Delta,1c915e21-5bf7-11ed-ac06-085bd6358b67,5762,7673
Delta,1c915ebc-5bf7-11ed-a1bb-085bd6358b67,5342,5512
Beta,1c915f57-5bf7-11ed-a68e-085bd6358b67,7802,7027
Alpha,1c915fef-5bf7-11ed-be28-085bd6358b67,2889,8232
Delta,1c91608b-5bf7-11ed-b538-085bd6358b67,6613,9040
Alpha,1c916128-5bf7-11ed-a973-085bd6358b67,8411,2725
Alpha,1c9161c3-5bf7-11ed-9658-085bd6358b67,8448,5050
Delta,1c916260-5bf7-11ed-93d7-085bd6358b67,1094,4658
Delta,1c9162fd-5bf7-11ed-af0a-085bd6358b67,4094,8300
Alpha,1c916398-5bf7-11ed-ab3e-085bd6358b67,9143,3387
Gamma,1c916432-5bf7-11ed-b50f-085bd6358b67,7470,8615
Delta,1c9164d9-5bf7-11ed-b25c-085bd6358b67,4296,7230
Gamma,1c916577-5bf7-11ed-99b4-085bd6358b67,5584,688
Delta,1c916613-5bf7-11ed-a569-085bd6358b67,8038,4346
Beta,1c9166ad-5bf7-11ed-a8f4-085bd6358b67,993,2501
Gamma,1c916745-5bf7-11ed-b2b1-085bd6358b67,1502,7543
Beta,1c9167e0-5bf7-11ed-ba0c-085bd6358b67,2154,7024
Alpha,1c91687a-5bf7-11ed-a1de-085bd6358b67,4283,2551
Gamma,1c916912-5bf7-11ed-9361-085bd6358b67,4236,79
Alpha,1c9169af-5bf7-11ed-8abd-085bd6358b67,7683,9130
Beta,1c916a4c-5bf7-11ed-bdeb-085bd6358b67,3618,4960
Beta,1c916af4-5bf7-11ed-8e08-085bd6358b67,4061,8559
Beta,1c916b8e-5bf7-11ed-8806-085bd6358b67,2469,7768
Beta,1c916c27-5bf7-11ed-ab3e-085bd6358b67,1543,616
Delta,1c916cc0-5bf7-11ed-abb0-085bd6358b67,5620,2163
Alpha,1c916d59-5bf7-11ed-9023-085bd6358b67,8949,4174
Alpha,1c916dfb-5bf7-11ed-8999-085bd6358b67,2731,3287
Gamma,1c916e92-5bf7-11ed-9cda-085bd6358b67,4600,8077
Beta,1c916f2b-5bf7-11ed-96bc-085bd6358b67,1769,5130
Alpha,1c916fc4-5bf7-11ed-917c-085bd6358b67,1635,7115
Gamma,1c91705e-5bf7-11ed-bb60-085bd6358b67,4868,3201
Alpha,1c917109-5bf7-11ed-a960-085bd6358b67,4679,6226
Beta,1c9171a1-5bf7-11ed-8b53-085bd6358b67,5662,5643
Alpha,1c91723c-5bf7-11ed-bf69-085bd6358b67,5045,5843
Alpha,1c9172d5-5bf7-11ed-9163-085bd6358b67,1688,8823
Alpha,1c917371-5bf7-11ed-9c95-085bd6358b67,1690,9454
Gamma,1c917411-5bf7-11ed-8d80-085bd6358b67,945,9234
Gamma,1c9174aa-5bf7-11ed-a26c-085bd6358b67,8570,1292
Gamma,1c917544-5bf7-11ed-8ea5-085bd6358b67,1842,4933
Alpha,1c9175dc-5bf7-11ed-9868-085bd6358b67,5319,3786
Gamma,1c917677-5bf7-11ed-9f9f-085bd6358b67,9691,279
Beta,1c917712-5bf7-11ed-8b66-085bd6358b67,5658,6879
Beta,1c9177af-5bf7-11ed-ab88-085bd6358b67,9948,3874
Beta,1c91784c-5bf7-11ed-8d96-085bd6358b67,2706,8261
Beta,1c9178e9-5bf7-11ed-811e-085bd6358b67,4847,8003
Alpha,1c917983-5bf7-11ed-a82b-085bd6358b67,4338,1942
Delta,1c917a1e-5bf7-11ed-97fd-085bd6358b67,4063,6439
Beta,1c917ab5-5bf7-11ed-8121-085bd6358b67,6602,7813
Gamma,1c917b51-5bf7-11ed-b1da-085bd6358b67,171,3594
Beta,1c917bf4-5bf7-11ed-90a0-085bd6358b67,7606,2065
Beta,1c917c8b-5bf7-11ed-b79b-085bd6358b67,4361,5896
Gamma,1c917d23-5bf7-11ed-8e1f-085bd6358b67,2027,7096
Gamma,1c917dbc-5bf7-11ed-885e-085bd6358b67,3633,3842
Delta,1c917e5c-5bf7-11ed-9274-085bd6358b67,8979,7449
Gamma,1c917f04-5bf7-11ed-a673-085bd6358b67,3007,3821
Delta,1c917f9e-5bf7-11ed-94a3-085bd6358b67,3230,5040
Gamma,1c918037-5bf7-11ed-9484-085bd6358b67,1201,1444
Beta,1c9180ce-5bf7-11ed-a17b-085bd6358b67,7589,826
Gamma,1c91816f-5bf7-11ed-8151-085bd6358b67,8934,7862
Delta,1c91820a-5bf7-11ed-941a-085bd6358b67,7643,3488
Delta,1c9182a6-5bf7-11ed-be9e-085bd6358b67,454,866
Delta,1c918344-5bf7-11ed-8d51-085bd6358b67,351,7870
Delta,1c9183e0-5bf7-11ed-b521-085bd6358b67,4518,9518
Alpha,1c918487-5bf7-11ed-bfb3-085bd6358b67,8840,6792
Beta,1c918522-5bf7-11ed-92a1-085bd6358b67,1324,1191
Gamma,1c9185bf-5bf7-11ed-9153-085bd6358b67,608,6551
Delta,1c918659-5bf7-11ed-a8a3-085bd6358b67,5397,6182
Delta,1c9186f4-5bf7-11ed-84fe-085bd6358b67,8603,3765
Delta,1c91878b-5bf7-11ed-8c59-085bd6358b67,5614,3466
